round_epochs,loss,accuracy,val_loss,val_accuracy,Name,activation,batch_size,cell1,cell2,curversion,db,dbnumber,dropout,epochs,filters,first_neuron,losses,num_layers,optimizer,output_activation,rootpath,shapes,shuff,size
1,0.46277215604510424,0.83257574,0.054550506472587586,1.0,modelStandard,relu,4,40,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.4276106897780126,0.84439397,0.008754273056983947,1.0,modelStandard,relu,4,40,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8616651089504511,0.6492424,1.2131898736953735,0.385,modelStandard,relu,4,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.569146786432224,0.7839899,0.0873342576622963,1.0,modelStandard,relu,4,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.35426322014155714,0.87242424,0.0038718630746006964,1.0,modelStandard,relu,4,40,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.39076323850381406,0.86348486,0.00616446353495121,1.0,modelStandard,relu,4,40,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.3886101782407536,0.85818183,0.004975910000503063,1.0,modelStandard,relu,4,40,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.39947782776817076,0.85641414,0.005449844691902399,1.0,modelStandard,relu,4,40,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5319653043726629,0.8057576,0.018926042169332503,1.0,modelStandard,relu,4,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5016559168342689,0.8188889,0.01845147877931595,1.0,modelStandard,relu,4,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
