round_epochs,loss,accuracy,val_loss,val_accuracy,Name,activation,batch_size,cell1,cell2,curversion,db,dbnumber,dropout,epochs,filters,first_neuron,losses,num_layers,optimizer,output_activation,rootpath,shapes,shuff,size
1,1.2323848849251158,0.51062924,1.8480547348658243,0.2625,modelStandard,relu,8,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.182809228475402,0.5471939,1.377978269259135,0.48333332,modelStandard,relu,8,60,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.2186491588346002,0.4972789,1.215813938776652,0.575,modelStandard,relu,8,60,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.0433121579844935,0.60374147,1.4444063266118368,0.51666665,modelStandard,relu,8,60,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.1773337631809468,0.5192602,1.3629836718241373,0.48333332,modelStandard,relu,8,60,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.1723281219703,0.5265306,1.2063376188278199,0.54583335,modelStandard,relu,8,60,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.1686304217293149,0.53107995,1.2013977448145547,0.4875,modelStandard,relu,8,60,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3003059719695527,0.44434524,1.5079419215520222,0.5541667,modelStandard,relu,16,40,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.2604897252556417,0.4755102,1.4773374319076538,0.49166667,modelStandard,relu,16,40,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.2980566697866738,0.4664966,1.418696411450704,0.5,modelStandard,relu,16,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3102593112154073,0.4409864,1.5006953080495198,0.37916666,modelStandard,relu,16,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
