round_epochs,val_loss,val_iou,val_iou_thresholded,loss,iou,iou_thresholded,activation,batch_size,dropout,epochs,filters,first_neuron,losses,num_layers,optimizer,output_activation,shapes
30,0.049553226500197695,0.9746374487876892,0.9795812964439392,0.027595516531143355,0.9759224,0.98343796,relu,4,0.2,30,64,32,logcosh,5,AdaDelta,sigmoid,brick
