round_epochs,loss,accuracy,val_loss,val_accuracy,Name,activation,batch_size,cell1,cell2,curversion,db,dbnumber,dropout,epochs,filters,first_neuron,losses,num_layers,optimizer,output_activation,rootpath,shapes,shuff,size
1,0.7953803371409981,0.69196427,0.6844732761383057,0.625,modelStandard,relu,4,40,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8447539012042844,0.66741073,0.7146788835525513,0.625,modelStandard,relu,4,40,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.896448360292279,0.627551,0.3560807704925537,0.875,modelStandard,relu,4,40,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7500953506146159,0.70733416,0.3409977853298187,0.75,modelStandard,relu,4,40,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7602024486706573,0.7083546,0.38574182987213135,0.875,modelStandard,relu,4,40,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7024920693769747,0.7265944,0.23901748657226562,1.0,modelStandard,relu,4,40,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8331964999741438,0.6707908,0.386257141828537,0.875,modelStandard,relu,4,40,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.809871872043123,0.68137753,0.37412747740745544,0.75,modelStandard,relu,4,40,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6197393213265708,0.77008927,0.12348658591508865,1.0,modelStandard,relu,4,40,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5863338365751718,0.78399235,0.11633937060832977,1.0,modelStandard,relu,4,40,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7265437111030428,0.70931125,0.12134511023759842,1.0,modelStandard,relu,4,40,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7888060854709878,0.6897959,0.3175288438796997,0.875,modelStandard,relu,4,40,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5191351551296456,0.8022959,0.032300908118486404,1.0,modelStandard,relu,4,40,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6038911152916143,0.77302295,0.18223534524440765,0.875,modelStandard,relu,4,40,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7757121338832135,0.69598216,0.31242990493774414,0.875,modelStandard,relu,4,40,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.721454761580241,0.7172194,0.2053903192281723,1.0,modelStandard,relu,4,40,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5023074721518371,0.8125638,0.07485946267843246,1.0,modelStandard,relu,4,40,70,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5282638702180464,0.8098214,0.05946322903037071,1.0,modelStandard,relu,4,40,70,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7217436624576851,0.7283163,0.14905758202075958,1.0,modelStandard,relu,4,40,70,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6274869447840111,0.7633291,0.12165388464927673,1.0,modelStandard,relu,4,40,70,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.880031057158295,0.6272959,0.45240554213523865,0.875,modelStandard,relu,4,50,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7757443404319335,0.7005102,0.4246644377708435,0.625,modelStandard,relu,4,50,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9266135701719596,0.6145408,0.5727828741073608,0.75,modelStandard,relu,4,50,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9324127792095651,0.6246811,0.5957522392272949,0.625,modelStandard,relu,4,50,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7051709994597702,0.73214287,0.6055096983909607,0.75,modelStandard,relu,4,50,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.807045334273455,0.69075257,0.5223676562309265,0.75,modelStandard,relu,4,50,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8862150353436568,0.64100766,0.4424477517604828,1.0,modelStandard,relu,4,50,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8665920255135516,0.67697704,0.7786003351211548,0.625,modelStandard,relu,4,50,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5705087227813367,0.78807396,0.0672328919172287,1.0,modelStandard,relu,4,50,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6899249794265749,0.7378827,0.18631650507450104,1.0,modelStandard,relu,4,50,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6785332355648279,0.73769134,0.1957596093416214,1.0,modelStandard,relu,4,50,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7855653995762066,0.69891584,0.32303953170776367,0.75,modelStandard,relu,4,50,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5404335536005698,0.8024235,0.0938858911395073,1.0,modelStandard,relu,4,50,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5294213180116625,0.8036352,0.041917938739061356,1.0,modelStandard,relu,4,50,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7168724737377191,0.73373723,0.4097136855125427,0.875,modelStandard,relu,4,50,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8378284771831668,0.66709185,0.4537986218929291,0.75,modelStandard,relu,4,50,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6121258533882852,0.763648,0.13173338770866394,1.0,modelStandard,relu,4,50,70,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6032892513621066,0.77276784,0.15130208432674408,1.0,modelStandard,relu,4,50,70,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.678394744146083,0.7381378,0.1885373294353485,1.0,modelStandard,relu,4,50,70,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6044942644481757,0.77130103,0.1412770003080368,0.875,modelStandard,relu,4,50,70,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9047037786366988,0.6044643,2.533167600631714,0.5,modelStandard,relu,4,60,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8401808840279676,0.66760206,0.43668055534362793,0.75,modelStandard,relu,4,60,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9278568493468421,0.641199,0.8356360793113708,0.625,modelStandard,relu,4,60,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9615582540327189,0.58086735,0.4965987801551819,0.875,modelStandard,relu,4,60,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.744669479184917,0.7072704,0.3441851735115051,0.875,modelStandard,relu,4,60,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8341930650022565,0.6739158,0.48129457235336304,0.75,modelStandard,relu,4,60,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8230206670049502,0.6744898,0.4711865186691284,0.75,modelStandard,relu,4,60,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8636633304004766,0.6565689,0.47319939732551575,0.75,modelStandard,relu,4,60,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6638945256606961,0.7572066,0.184503972530365,1.0,modelStandard,relu,4,60,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7399275122932634,0.7004464,0.3013475239276886,0.875,modelStandard,relu,4,60,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8592202493730856,0.65318877,0.47042056918144226,0.875,modelStandard,relu,4,60,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8207525013812951,0.6745536,0.3769371509552002,0.75,modelStandard,relu,4,60,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5723414109544639,0.7885842,0.11252827197313309,0.875,modelStandard,relu,4,60,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7097234760810222,0.71218115,0.21920746564865112,0.875,modelStandard,relu,4,60,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7887561085272808,0.6808674,0.39013686776161194,0.75,modelStandard,relu,4,60,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8120439929925666,0.6640306,0.1333700716495514,1.0,modelStandard,relu,4,60,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.5836540253604857,0.7752551,0.12873908877372742,1.0,modelStandard,relu,4,60,70,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.6196690794726719,0.76256377,0.10535170137882233,1.0,modelStandard,relu,4,60,70,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8393827736377716,0.6638393,0.3569198548793793,1.0,modelStandard,relu,4,60,70,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7614426769164144,0.69955355,0.30784696340560913,0.75,modelStandard,relu,4,60,70,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9222633535156445,0.621875,0.6964028477668762,0.375,modelStandard,relu,4,70,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7892174819294288,0.69336736,0.5828956365585327,0.625,modelStandard,relu,4,70,30,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9896621156711968,0.5760204,0.7314397096633911,0.625,modelStandard,relu,4,70,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9799768669264657,0.5781888,0.7141640186309814,0.625,modelStandard,relu,4,70,30,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8093050425758167,0.68475765,0.38171660900115967,0.75,modelStandard,relu,4,70,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7639442427197889,0.70707905,0.34674710035324097,0.75,modelStandard,relu,4,70,40,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9347551367112569,0.5997449,0.6625404357910156,0.75,modelStandard,relu,4,70,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.9674059905567948,0.6,0.7149567604064941,0.5,modelStandard,relu,4,70,40,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8313801352770961,0.6642857,0.3432449698448181,1.0,modelStandard,relu,4,70,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7154240981960783,0.72200257,0.2199818342924118,0.875,modelStandard,relu,4,70,50,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8687146521344477,0.64744896,0.50396728515625,0.75,modelStandard,relu,4,70,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8059000618755817,0.69145405,0.3513684868812561,0.875,modelStandard,relu,4,70,50,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7188875896209965,0.71396685,1.1586074829101562,0.5,modelStandard,relu,4,70,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7899271051646496,0.68992347,0.33048152923583984,0.875,modelStandard,relu,4,70,60,v1/,db/,2000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.7169080332757867,0.71371174,0.17560411989688873,0.875,modelStandard,relu,4,70,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,False,50
1,0.8648776340849545,0.6502551,0.2622459828853607,1.0,modelStandard,relu,4,70,60,v1/,db/,2000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,False,50
